0	p	0.00332729808191
1	p	0.00172745363557
2	p	0.00268233122033
3	p	0.00360620908053
4	p	0.0148467037311
5	p	0.00152529471838
6	p	0.00592661687809
7	p	0.00384167994572
8	p	0.000696478887222
9	p	0.00545201444243
10	p	0.00134886605652
11	p	0.00319213266191
12	p	0.000710254218235
13	p	0.00121832738325
14	p	0.000616729107207
15	p	0.00135868751209
16	p	0.0034271210703
17	p	0.00136779837403
18	p	0.00832448823196
19	p	0.000715586740151
20	p	0.00302883925567
21	p	0.000750507142007
22	p	0.00135075922852
23	p	0.000858538480962
24	p	0.000750507142007
25	p	0.00426039661183
26	p	0.00228369975666
27	p	0.00222374671903
28	p	0.000750507142007
29	p	0.000780051931936
30	p	0.00338366050977
31	p	0.00461778305544
32	p	0.000147188997811
33	p	0.00416011875599
34	p	0.00240387080171
35	p	0.00229084787286
36	p	0.00134862652713
37	p	0.0029103043628
38	p	0.00180507616658
39	p	0.00118473569512
40	p	0.00368575546881
41	p	0.00221185067012
42	p	0.0005863315028
43	p	0.00016142114745
44	p	0.00697173069637
45	p	0.00133299363367
46	p	0.00245609462025
47	p	0.00044359007595
48	p	0.00216962942885
49	p	0.00016142114745
50	p	0.0162761494624
51	p	0.000715144841039
52	p	0.00463082974027
53	p	0.00360397305228
54	p	0.00670344733344
55	p	0.00202257330141
56	p	0.000616810680874
57	p	0.00373287677892
58	p	0.00629137397976
59	p	0.000911633570326
60	p	0.000164312327056
61	p	0.000819243840658
62	p	0.000164312327056
63	p	0.00240963727725
64	p	0.000164312327056
65	p	0.00135189537129
66	p	0.00370890630463
67	p	0.00463378637496
68	p	0.00251979020222
69	p	0.00273677772296
70	p	0.00410808966752
71	p	0.00441219303759
72	p	0.000313007564474
73	p	0.00105800604054
74	p	0.00426318909149
75	p	0.00355954174109
76	p	0.00159677762615
77	p	0.0158627621581
78	p	0.00178125506095
79	p	0.00366276259832
80	p	0.0046191831291
81	p	0.002239390498
82	p	0.000289986452824
83	p	0.0013961892208
84	p	0.00504725897025
85	p	0.00787960674899
86	p	0.00703890967098
87	p	0.00945415165369
88	p	0.00590230306462
89	p	0.00682367863097
90	p	0.00879752058985
91	p	0.00203999486136
92	p	0.0105351863937
93	p	0.00214020549875
94	p	0.00910704611284
95	p	0.000526749839734
96	p	0.000477962926111
97	p	0.00305305130626
98	p	0.00217979947868
99	p	0.00967550935539
100	p	0.00175563445992
101	p	0.00106605145476
102	p	0.00709394986613
103	p	0.00331135734799
104	p	0.000868174653613
105	p	0.00283869208196
106	p	0.00660262528623
107	p	0.0023200387155
108	p	0.00338480655537
109	p	0.000739246018964
110	p	0.00489025878545
111	p	0.000203412206207
112	p	0.00116443581291
113	p	0.00161860908949
114	p	0.00702488257548
115	p	0.00393450520378
116	p	0.000203412206207
117	p	0.00242855024818
118	p	0.00924886019994
119	p	0.000390544263854
120	p	0.00354168380701
121	p	0.014654516813
122	p	0.000541932799392
123	p	0.00123402000847
124	p	0.0032277319151
125	p	0.0053292970966
126	p	0.000478074000324
127	p	0.0136296025884
128	p	0.00746943444914
129	p	0.00851036026925
130	p	0.00751880728163
131	p	0.0139948593099
132	p	0.00444391657841
133	p	0.00926109427383
134	p	0.0031005227111
135	p	0.00048392982037
136	p	0.00248991795762
137	p	0.00477312930037
138	p	0.00561204983675
139	p	0.00054676012204
140	p	0.00643652038606
141	p	0.00298574813427
142	p	0.000968244736507
143	p	0.00301521706958
144	p	0.000275909229588
145	p	0.00287012731817
146	p	0.0134420640536
147	p	0.0127848546639
148	p	0.0120455008036
149	p	0.00732483596576
150	p	0.00282251381335
151	p	0.00300706828351
152	p	0.00146477333836
153	p	0.00129813668076
154	p	0.00159317908738
155	p	0.010092946765
156	p	0.000218594352755
157	p	0.00271171275229
158	p	0.000540663883299
159	p	0.00267175218042
160	p	0.00038566865515
161	p	0.00704379015487
162	p	0.00340621445711
163	p	0.000218594352755
164	p	0.00532064319877
165	p	0.017646794083
166	p	0.00277872271127
167	p	0.00832611312135
168	p	0.00460795276473
169	p	0.00302942424403
170	p	0.00591701728002
171	p	0.0245785787291
172	p	0.00432857508946
173	p	0.00257306175535
174	p	0.00899621845133
175	p	0.00182844263196
176	p	0.00525187167528
177	p	0.00142659508613
178	p	0.00584583393085
179	p	5.28515758006e-05
180	p	0.00686193186744
181	p	0.000397087351121
182	p	0.00335802954901
183	p	0.00219224196626
184	p	0.000714446806892
185	p	0.0106655025132
186	p	0.00622707202549
187	p	0.00407379248207
188	p	0.000222752598649
189	p	0.00337591668753
190	p	0.00499026011084
191	p	0.000421004078854
192	p	0.00514806000152
193	p	0.0013360125537
194	p	0.000376919474708
195	p	0.000431810254348
196	p	0.000746809412213
197	p	0.000569396286099
198	p	0.0024729037923
199	p	0.00171954767636
200	p	0.00881246310506
201	p	0.000915602605684
202	p	0.00252570898568
203	p	0.00139793670879
204	p	0.00495608990092
205	p	0.00805904675267
206	p	0.000798220342392
207	p	0.000324347893034
208	p	0.00513079643126
209	p	0.00242277049766
210	p	0.000324347893034
211	p	0.000839748937052
212	p	0.000324347893034
213	p	0.0040145646652
214	p	0.000640567739522
215	p	0.000905206062448
216	p	0.00342544014474
217	p	0.00232573273597
218	p	0.000737032603687
219	p	0.00168250372267
220	p	0.0151021318114
221	p	0.00298927310702
222	p	0.00608790951674
223	p	0.00845114150389
224	p	0.00197872200449
225	p	0.00228011984391
226	p	0.00194453309824
227	p	0.000716695928253
228	p	0.000839030204914
229	p	0.000783551072238
230	p	0.00343107417548
231	p	0.000300567972074
232	p	0.00536512596452
233	p	0.00181405628104
234	p	0.00155826542286
235	p	0.00189713824761
236	p	0.0014640503698
237	p	0.00647290886951
238	p	0.00531939834355
239	p	0.00449276174318
240	p	0.00252288240321
241	p	0.00795387101282
242	p	0.00274889630049
243	p	0.00363490160179
244	p	0.00363429619225
245	p	0.00437520204236
246	p	0.00264348997956
247	p	0.00303729366541
248	p	0.00272593759955
249	p	0.00197352849534
250	p	0.00905364479199
251	p	0.000872172495133
252	p	0.0017450166826
253	p	0.00045257824355
254	p	0.00104375544993
255	p	0.00045257824355
256	p	0.00343387466706
257	p	0.00154106378779
258	p	0.00448330588972
259	p	0.00175183532977
260	p	0.00869214052726
261	p	0.0170241776179
262	p	0.00325685582039
263	p	0.0223436429666
264	p	0.00406018327747
265	p	0.00779128899861
266	p	0.00325216359618
267	p	0.00654427962181
268	p	0.00267282523337
269	p	0.00158564813677
270	p	0.00306550194752
271	p	0.00135860575453
272	p	0.00364670153309
273	p	0.00339196604234
274	p	0.00147340134272
275	p	0.00442062098416
276	p	0.00306315060234
277	p	0.00410014107361
278	p	0.00222646574458
279	p	0.00295293558741
280	p	0.00307810760718
281	p	0.00358390520523
282	p	0.00755786288603
283	p	0.00213853785278
284	p	0.00109407669241
285	p	0.000666405902876
286	p	0.00284588583362
287	p	0.00233924148571
288	p	0.00643441473696
289	p	0.0040422537149
290	p	0.00971577171239
291	p	0.00218871313835
292	p	0.00668316124202
293	p	0.00417214807542
294	p	0.00436217107361
295	p	0.00202685604399
296	p	0.00755649486173
297	p	0.00124361609333
298	p	0.00169371433648
299	p	0.00219426778304
300	p	0.00244556663139
301	p	0.00714675979221
302	p	0.00272412339669
303	p	0.00281978067374
304	p	0.00542127033118
305	p	0.0023106138301
306	p	0.0034206111325
307	p	0.00295506152236
308	p	0.00508288244415
309	p	0.00351471018752
310	p	0.0060120419895
311	p	0.00617968867534
312	p	0.00313694409392
313	p	0.00153886160795
314	p	0.00589757295515
315	p	0.00199157380965
316	p	0.00122860929747
317	p	0.00211733214433
318	p	0.00124902919637
319	p	0.0046587577325
320	p	0.00217579492613
321	p	0.00124709992975
322	p	0.00529130766712
323	p	0.00744261409928
324	p	0.00225313670972
325	p	0.00467181524867
326	p	0.00965809189247
327	p	0.00257750436759
328	p	0.00706261286745
329	p	0.0127926856373
330	p	0.0104774840842
331	p	0.00124438486284
332	p	0.0038753540925
333	p	0.00144547728089
334	p	0.000649043362131
335	p	0.00147391043067
336	p	0.00010925075993
337	p	0.00252677014335
338	p	0.000113013214887
339	p	0.00104793462623
340	p	0.00584888975084
341	p	0.00010925075993
342	p	0.00861892517633
343	p	0.0106619527237
344	p	0.0124275605649
345	p	0.013542416926
346	p	0.0102873751519
347	p	0.00885944354614
348	p	0.0135338463206
349	p	0.00173611655599
350	p	0.00709526340338
351	p	0.00188622593239
352	p	0.000368263889439
353	p	0.000915660396604
354	p	0.00307096316573
355	p	0.00221035407495
356	p	0.00310536958086
357	p	0.000255435616334
